Chr	Gene	nSNPs	nSims	Start	Stop	Test	GenePvalue	Best-SNP	SNP-pvalue
7	SLC13A1	7	1000	122540823	122627261	9.085860689	0.269	rs10255262	0.02444
1	PGM1	11	1.00E+05	63831534	63898505	22.75107851	0.05416	rs855351	0.02449
14	PSEN1	9	1000	72672931	72756862	15.20701422	0.141	rs165935	0.02449
5	SYNPO	8	1000	150000412	150018985	12.35160741	0.17	rs752921	0.02449
5	MYOZ3	7	1000	150020596	150039118	9.980224292	0.207	rs752921	0.02449
22	SDF2L1	13	1000	20326541	20328588	18.27159404	0.234	rs396913	0.02449
14	PAPLN	10	1000	72773957	72811100	13.02063552	0.278	rs165935	0.02449
22	CCDC116	11	1000	20317085	20321616	13.13809953	0.297	rs396913	0.02449
16	GTF3C1	14	1000	27379434	27468752	15.58091676	0.323	rs3093308	0.0245
5	F2RL2	13	1000	75947062	75954996	10.33384963	0.523	rs961536	0.02451
2	GTF3C3	5	1000	197337344	197372670	10.21744703	0.111	rs3806507	0.02452
2	C2orf66	5	1000	197378253	197383245	8.589400401	0.169	rs3806507	0.02452
17	KIAA1267	8	1.00E+05	41463128	41605371	27.12345596	0.03364	rs4792827	0.02454
11	MMP20	16	1000	101952775	102001273	23.55292243	0.164	rs2292730	0.02456
11	MMP7	13	1000	101896448	101906688	17.50209271	0.22	rs2292730	0.02456
1	DUSP10	25	1000	219941388	219982084	35.86622744	0.169	rs1136448	0.02457
12	BTBD11	42	1000	106236326	106577549	44.28910329	0.354	rs1426466	0.02458
11	MOGAT2	8	1.00E+05	75106581	75119979	18.50484171	0.06929	rs531117	0.0246
11	DGAT2	9	1000	75157425	75190227	15.6918461	0.153	rs531117	0.0246
16	HSD17B2	14	1000	80626363	80689638	21.538257	0.131	rs10514523	0.02461
2	ACYP2	17	1000	54195913	54385939	14.57264788	0.51	rs10172916	0.02461
22	SCARF2	11	1000	19108874	19122146	16.99056212	0.18	rs165807	0.02465
22	MED15	22	1000	19191885	19271919	28.01597566	0.25	rs165807	0.02465
22	KLHL22	20	1000	19125805	19180122	24.7503219	0.27	rs165807	0.02465
3	KIAA2018	2	1.00E+05	114849922	114898183	5.086383054	0.08563	rs2895415	0.02467
11	KCNK7	4	1.00E+05	65116901	65120043	8.549898579	0.09423	rs12801636	0.0247
11	EHBP1L1	5	1000	65100084	65116692	8.745616068	0.15	rs12801636	0.0247
11	FAM89B	3	1000	65096395	65098245	5.293055174	0.175	rs12801636	0.0247
9	IPPK	8	1000	94415286	94472368	11.75281947	0.222	rs13285641	0.02473
9	BICD2	8	1000	94513465	94566904	10.25348857	0.244	rs13285641	0.02473
19	NPHS1	9	1.00E+05	41008113	41034579	23.86077273	0.03566	rs120960	0.02474
3	GORASP1	8	1000	39113094	39124134	13.76087304	0.147	rs1274963	0.02475
3	TTC21A	11	1000	39124155	39155398	14.25960051	0.271	rs1274963	0.02475
3	XIRP1	10	1000	39199710	39209081	11.70917962	0.298	rs1274963	0.02475
3	AXUD1	12	1000	39158349	39170105	13.70922299	0.302	rs1274963	0.02475
11	ZW10	13	1000	113109118	113149635	24.06938886	0.109	rs10891589	0.02478
11	TMPRSS5	18	1000	113063477	113082278	28.35536448	0.14	rs10891589	0.02478
20	CTSA	17	1000	43952997	43960865	22.43577191	0.194	rs378114	0.02479
20	C20orf165	16	1000	43948536	43949645	20.8675622	0.22	rs378114	0.02479
20	NEURL2	16	1000	43950673	43953308	20.8675622	0.238	rs378114	0.02479
5	STC2	13	1000	172674331	172689112	15.95393971	0.247	rs4242165	0.02479
20	ZSWIM1	15	1000	43943286	43947312	17.16564548	0.307	rs378114	0.02479
20	ZSWIM3	16	1000	43919668	43941176	17.24779898	0.316	rs378114	0.02479
3	PLOD2	20	1000	147269917	147361972	20.4723945	0.367	rs1707469	0.02479
3	PLSCR4	19	1000	147392813	147451656	15.83963619	0.534	rs1707469	0.02479
12	CACNA1C	30	1000	2032676	2677376	38.8944475	0.23	rs2239038	0.0248
19	CARD8	14	1000	53403154	53444737	22.93147409	0.111	rs6509365	0.02484
19	ZNF114	17	1000	53466465	53482675	20.01812882	0.298	rs6509365	0.02484
2	MGAT5	29	1000	134728299	134922938	26.62719973	0.473	rs935471	0.02484
17	STAT5B	5	1.00E+05	37604720	37681950	16.57454965	0.03492	rs8074524	0.02485
4	BMPR1B	23	1.00E+05	95898150	96298624	58.41632887	0.04135	rs11097457	0.02485
6	RNF182	10	1.00E+05	14033181	14088214	24.96337273	0.06116	rs1003024	0.02489
22	APOBEC3F	11	1000	37766618	37781921	21.85998252	0.113	rs9607601	0.02497
22	APOBEC3C	7	1000	37740210	37744771	13.02493103	0.132	rs9607601	0.02497
22	APOBEC3D	7	1000	37747063	37759202	13.02493103	0.145	rs9607601	0.02497
22	APOBEC3A	11	1000	37683568	37689134	13.32521222	0.269	rs9607601	0.02497
22	APOBEC3B	12	1000	37708350	37718729	14.33499677	0.292	rs9607601	0.02497
6	PRDM1	20	1000	106640887	106664507	27.74517287	0.196	rs548234	0.02498
4	MAML3	52	1000	140856995	141294683	44.60857462	0.598	rs11723178	0.02499
7	CBLL1	8	1.00E+05	107171821	107187262	17.87350318	0.07185	rs2158837	0.02505
7	SLC26A3	16	1.00E+05	107193147	107230914	26.2792814	0.11008	rs2158837	0.02505
6	PARC	10	1000	43257899	43300303	10.47945893	0.347	rs2651187	0.02505
6	CRIP3	13	1000	43381188	43384508	12.51569631	0.378	rs2651187	0.02505
6	C6orf108	11	1000	43301344	43305189	10.23020141	0.43	rs2651187	0.02505
6	SLC22A7	14	1000	43373975	43381254	12.51705466	0.487	rs2651187	0.02505
6	TTBK1	15	1000	43319199	43363975	10.5331617	0.586	rs2651187	0.02505
16	PMFBP1	10	1000	70710498	70763525	17.53787685	0.11	rs11643192	0.02506
7	GNA12	30	1000	2734266	2850485	50.66826219	0.129	rs11765386	0.02507
20	TCFL5	18	1.00E+05	60942911	60963560	32.66656755	0.07802	rs2294998	0.0251
20	DIDO1	23	1.00E+05	60979534	61039719	43.02400209	0.08204	rs2294998	0.0251
20	C20orf11	14	1000	61039885	61050272	24.31277685	0.146	rs2294998	0.0251
1	ZNF326	4	1.00E+05	90233265	90266682	8.956797748	0.08587	rs2816893	0.02513
10	ZNF22	9	1.00E+05	44815927	44820780	17.60755248	0.10496	rs2018728	0.02513
20	COL9A3	16	1000	60918858	60942956	23.65544431	0.16	rs1056984	0.02513
10	C10orf25	9	1000	44813151	44816342	13.39195643	0.18	rs2018728	0.02513
10	RASSF4	20	1000	44775224	44810178	25.36626027	0.272	rs2018728	0.02513
10	C10orf10	13	1000	44791714	44794336	14.05863981	0.338	rs2018728	0.02513
8	OSR2	2	1.00E+05	100025861	100033502	6.72985757	0.03456	rs985794	0.02518
2	TGFA	18	1000	70527924	70634613	16.66328523	0.462	rs2169835	0.02518
8	WWP1	9	1.00E+05	87424109	87549294	19.47681497	0.07581	rs7017719	0.0252
12	STK38L	21	1000	27288374	27369795	12.66512984	0.764	rs11610353	0.0252
19	FPR3	22	1000	56990222	57021146	32.6787212	0.159	rs12985955	0.02522
22	RAC2	28	1000	35951255	35970251	33.88703387	0.264	rs2239775	0.02522
22	SSTR3	25	1000	35932190	35938299	29.56974266	0.273	rs2239775	0.02522
12	CHST11	73	1000	103374907	103676013	42.2579664	0.924	rs835489	0.02523
1	ZC3H12A	7	1.00E+05	37712705	37722565	13.08478467	0.09277	rs7544462	0.02526
1	C1orf149	7	1.00E+05	37730762	37752951	13.08478467	0.09344	rs7544462	0.02526
10	CCDC3	8	1000	12978630	13083710	11.76979713	0.202	rs10906264	0.02531
11	CCDC15	17	1000	124329226	124416595	16.42592773	0.406	rs10893306	0.02532
4	EGF	20	1000	111053488	111152870	15.59009315	0.507	rs1024599	0.02539
1	ZNF281	9	1000	198642042	198645789	15.77060061	0.164	rs7544904	0.02541
22	CACNG2	8	1000	35290049	35428849	9.437941038	0.278	rs2267339	0.02544
22	EIF3D	16	1000	35236842	35255223	13.89403759	0.486	rs2267339	0.02544
4	C4orf30	10	1000	17411375	17421479	14.27099146	0.196	rs740672	0.02547
4	NCAPG	11	1000	17421622	17455585	14.31528955	0.239	rs740672	0.02547
18	KIAA1632	18	1.00E+05	41681571	41801303	36.86226045	0.06802	rs894050	0.02551
1	DENND2D	20	1.00E+05	111531323	111544804	35.91310997	0.07857	rs3818797	0.02551
18	SIGLEC15	9	1000	41659542	41676519	18.84098983	0.116	rs894050	0.02551
1	CEPT1	20	1000	111483771	111529247	31.5312449	0.118	rs3818797	0.02551
1	TMEM77	9	1000	111461476	111484361	15.94122292	0.15	rs3818797	0.02551
4	SCD5	30	1000	83769713	83939034	27.82874596	0.472	rs17351899	0.02551
10	MPP7	32	1000	28379928	28611073	21.63430794	0.658	rs1317790	0.02554
6	KIAA1949	5	1.00E+05	30752144	30761963	12.93328286	0.05619	rs3095329	0.02557
6	NRM	5	1.00E+05	30763804	30766748	12.93328286	0.05731	rs3095329	0.02557
2	MYO3B	38	1000	170742900	171219231	39.05197693	0.354	rs17425473	0.02558
11	DKK3	37	1000	11941118	11987493	49.76010222	0.174	rs11608086	0.02559
17	GIP	9	1000	44390916	44400954	9.653609545	0.367	rs1495274	0.0256
17	IGF2BP1	14	1000	44429772	44488506	9.29153293	0.616	rs1495274	0.0256
10	COL13A1	38	1000	71231649	71388910	33.85634507	0.549	rs10998997	0.02561
8	STK3	17	1000	99536036	99907085	30.40344951	0.137	rs3019294	0.02562
18	TCF4	29	1000	51040559	51406858	40.18213723	0.2	rs2958187	0.02563
9	ROD1	27	1.00E+05	114020537	114135733	71.50062714	0.05769	rs10817323	0.02565
9	HSDL2	12	1.00E+05	114182171	114274505	25.31920107	0.08096	rs10817323	0.02565
1	HECTD3	6	1000	45240806	45249614	12.1407077	0.122	rs364482	0.02566
1	UROD	6	1000	45250416	45253928	12.1407077	0.122	rs364482	0.02566
1	ZSWIM5	10	1000	45254662	45444837	14.59727719	0.214	rs364482	0.02566
17	LRRC48	5	1.00E+05	17816851	17860914	20.33772884	0.03561	rs4072739	0.02568
17	ATPAF2	4	1.00E+05	17862058	17883205	12.04043152	0.07964	rs4072739	0.02568
8	MSRA	17	1000	9949235	10323805	29.10546484	0.122	rs7006628	0.02568
1	DOCK7	10	1.00E+05	62692984	62926557	36.93540508	0.04099	rs4409689	0.0257
4	ANXA5	14	1000	122808601	122837597	21.39462759	0.157	rs17449954	0.0257
14	C14orf166	15	1000	51525977	51541170	22.65709756	0.182	rs2273431	0.02571
12	ALG10	4	1.00E+05	34066482	34072503	11.59680501	0.05918	rs304313	0.02573
9	RALGDS	16	1.00E+05	134962927	135014409	28.89364335	0.09376	rs563864	0.02573
9	CEL	15	1000	134927185	134937069	19.48631893	0.223	rs563864	0.02573
9	GTF3C5	24	1000	134895882	134923711	27.48481583	0.324	rs563864	0.02573
3	ZBTB20	29	1000	115540212	116348817	22.20211272	0.641	rs587321	0.02573
10	PPP3CB	4	1.00E+05	74866617	74925760	18.45937194	0.02808	rs3793663	0.02574
12	HMGA2	22	1000	64504506	64646338	25.4493055	0.281	rs11175947	0.02577
16	EMP2	25	1000	10533475	10582040	23.01762057	0.51	rs2068355	0.02577
16	TEKT5	22	1000	10628861	10696303	15.73027314	0.66	rs2068355	0.02577
10	SGMS1	62	1000	51735350	52053743	43.31709021	0.724	rs2177371	0.02577
3	RARB	21	1000	25444757	25614424	31.45087287	0.142	rs1286738	0.02581
3	TOP2B	16	1000	25614478	25680792	19.6029667	0.286	rs1286738	0.02581
5	PRR16	12	1000	119827917	120050863	13.14398061	0.335	rs1584468	0.02588
4	CNGA1	9	1000	47632750	47649483	16.86937761	0.132	rs17654757	0.02589
10	PRPF18	18	1000	13668944	13712874	12.97671029	0.538	rs2478126	0.02591
9	REXO4	5	1000	135261006	135272985	9.568431721	0.135	rs12763	0.02593
12	KRT75	26	1000	51104120	51114377	28.56100725	0.315	rs1732285	0.02594
12	KRT85	35	1000	51040056	51047576	36.70199373	0.374	rs1732285	0.02594
12	KRT82	31	1000	51074001	51086443	31.0953292	0.41	rs1732285	0.02594
12	KRT84	28	1000	51057862	51065684	27.60885777	0.426	rs1732285	0.02594
9	PTGS1	13	1000	124173049	124197802	18.66888183	0.19	rs4837960	0.02599
7	CRHR2	7	1000	30659387	30688665	13.3973061	0.129	rs255121	0.02606
10	SPOCK2	15	1.00E+05	73488798	73518773	34.43090862	0.07415	rs896076	0.02607
10	CHST3	22	1.00E+05	73394125	73443318	40.24297969	0.10182	rs896076	0.02607
10	ZNF503	6	1000	76827920	76831431	9.893564812	0.145	rs1262398	0.02607
4	EVC	24	1000	5763824	5866932	29.24739035	0.272	rs12331393	0.02607
4	EVC2	24	1000	5615052	5761195	21.21538003	0.514	rs12331393	0.02607
3	BDH1	15	1000	198721050	198784591	20.97751974	0.209	rs1549830	0.02611
13	GPR18	10	1000	98704967	98708683	14.57027124	0.215	rs2296911	0.02611
5	G3BP1	6	1.00E+05	151131668	151165108	17.18135145	0.05443	rs2915891	0.02613
14	OR10G3	9	1000	21107773	21108715	13.09676219	0.177	rs2319870	0.02615
14	SALL2	16	1000	21059071	21075177	14.18788399	0.531	rs2319870	0.02615
15	KIAA1370	10	1.00E+05	50660809	50758112	20.63901324	0.08174	rs12915981	0.02617
15	ARPP-19	8	1000	50626723	50648505	15.1575448	0.104	rs12915981	0.02617
1	GIPC2	19	1000	78284176	78375700	15.52644717	0.445	rs661038	0.02617
8	EXT1	53	1000	118880782	119193239	62.48430766	0.289	rs10505325	0.02618
16	C16orf85	7	1.00E+05	87147612	87164049	15.10257166	0.08127	rs4782338	0.02619
16	ZC3H18	12	1.00E+05	87164344	87225758	23.61301563	0.0853	rs4782338	0.02619
1	IL28RA	17	1000	24353233	24386338	15.45149822	0.483	rs7552167	0.0262
1	IL22RA1	12	1000	24318847	24342198	10.37576885	0.533	rs7552167	0.0262
18	C18orf1	29	1000	13208794	13642753	31.78332944	0.342	rs12458775	0.02623
11	PCSK7	15	1.00E+05	116580997	116608021	28.73041326	0.08401	rs4938353	0.0263
11	SIDT2	14	1000	116555148	116573371	26.18614719	0.101	rs4938353	0.0263
11	TAGLN	13	1000	116575249	116580718	23.97255722	0.11	rs4938353	0.0263
11	PAFAH1B2	8	1000	116520249	116544024	16.94066628	0.13	rs4938353	0.0263
10	ABCC2	11	1000	101532452	101601652	20.50890214	0.109	rs4919393	0.02634
11	CWC15	12	1000	94335434	94346424	18.94266066	0.15	rs11021003	0.02634
11	JMJD2D	16	1000	94346492	94372324	23.12913642	0.189	rs11021003	0.02634
15	RFXDC2	18	1000	54170022	54322775	27.21531482	0.204	rs8027409	0.02638
4	THAP9	5	1.00E+05	84040860	84060146	17.09546244	0.0362	rs7687399	0.0264
11	CDON	7	1.00E+05	125331922	125438397	17.05618252	0.04612	rs2298477	0.0264
3	KPNA1	20	1.00E+05	123623437	123716474	49.82968593	0.06154	rs13316042	0.0264
4	LIN54	8	1.00E+05	84064780	84153064	21.68607115	0.06363	rs7687399	0.0264
6	KIAA1586	6	1.00E+05	57019342	57027953	17.14232585	0.06545	rs4715646	0.0264
3	PARP9	18	1.00E+05	123729460	123766114	38.1682469	0.07628	rs13316042	0.0264
6	C6orf65	15	1000	56927731	57000101	17.30173956	0.284	rs4715646	0.0264
4	ACOX3	32	1000	8418908	8493352	34.04611861	0.356	rs13129077	0.02643
2	KLF7	27	1000	207653773	207738859	27.94814941	0.374	rs12466923	0.02644
15	ADAMTSL3	33	1000	82113841	82499597	33.82687656	0.381	rs6603018	0.02644
11	RNH1	5	1.00E+05	484511	497273	16.84318604	0.03749	rs6598020	0.02646
11	PTDSS2	6	1.00E+05	440279	481387	17.89626082	0.04063	rs6598020	0.02646
11	TMEM16J	6	1.00E+05	407929	432011	14.30506738	0.06288	rs6598020	0.02646
11	SIGIRR	5	1.00E+05	395715	407397	10.88175537	0.0781	rs6598020	0.02646
11	PKP3	6	1000	384216	394908	8.701196247	0.184	rs6598020	0.02646
18	TXNDC2	29	1000	9875722	9878156	26.65709113	0.465	rs4798871	0.02647
4	CLDN22	14	1000	184476213	184478921	16.39191151	0.308	rs2063492	0.0265
4	WWC2	21	1000	184257456	184478923	22.56851844	0.353	rs2063492	0.0265
8	SLC45A4	20	1000	142290051	142307855	17.29667836	0.477	rs11167039	0.0265
2	GALNT14	11	1.00E+05	30986836	31215075	21.24427016	0.08361	rs13021484	0.02651
21	CBR3	15	1000	36429132	36440730	16.99103765	0.323	rs2252991	0.02651
21	DOPEY2	33	1000	36458708	36588442	31.60312108	0.427	rs2252991	0.02651
12	CSDA	10	1000	10742954	10767171	18.13704636	0.108	rs813321	0.02652
12	MSRB3	13	1000	63958754	64146954	22.38076164	0.159	rs10506525	0.02652
22	SFI1	15	1000	30222260	30344534	22.39754778	0.204	rs2006771	0.02653
22	PISD	10	1000	30344478	30356810	10.55077755	0.354	rs2006771	0.02653
13	HTR2A	12	1000	46305513	46368176	18.25742792	0.149	rs6306	0.02654
7	TRA2A	11	1.00E+05	23510925	23538181	32.76206287	0.02474	rs4304239	0.02656
9	OR13J1	19	1000	35859459	35860398	29.30823602	0.149	rs12376357	0.02656
9	LGLL338	19	1000	35896188	35897138	19.78197372	0.374	rs12376357	0.02656
3	PTHR1	4	1.00E+05	46894239	46920293	9.809425136	0.07167	rs4683297	0.0266
2	PTPN4	6	1000	120233676	120451507	9.108800799	0.189	rs17667952	0.02661
3	PLCXD2	30	1000	112876212	113047984	31.06737402	0.382	rs937557	0.02661
12	CNOT2	18	1.00E+05	68923043	69035040	40.51850482	0.06809	rs1821321	0.02664
6	EEF1E1	14	1000	8024637	8047780	15.89889628	0.327	rs9379163	0.02664
6	MUTED	30	1000	7959213	8009646	31.13452077	0.371	rs9379163	0.02664
6	TXNDC5	46	1000	7826750	8009596	41.21448584	0.507	rs9379163	0.02664
13	CLYBL	9	1000	99056936	99342825	14.6172376	0.162	rs869323	0.02666
10	OGDHL	10	1000	50612716	50640375	9.265217053	0.396	rs1055421	0.02666
10	C10orf53	10	1000	50557689	50586962	9.194801883	0.415	rs1055421	0.02666
10	CHAT	16	1000	50487146	50543156	11.6894588	0.645	rs1055421	0.02666
17	FBXO47	11	1.00E+05	34346243	34377182	22.20822827	0.07821	rs660413	0.02668
4	KIAA1530	13	1000	1331103	1371837	12.89808454	0.319	rs6599308	0.02668
4	CRIPAK	7	1000	1375339	1379782	6.923298806	0.358	rs6599308	0.02668
4	SLC7A11	8	1000	139304697	139382953	14.65454872	0.113	rs6850624	0.02669
9	FGD3	12	1000	94749421	94838339	15.04793586	0.247	rs13287304	0.0267
17	SSTR2	9	1000	68672754	68679657	9.929114316	0.352	rs3829571	0.0267
9	SUSD3	13	1000	94860809	94887236	12.96820919	0.413	rs13287304	0.0267
17	C17orf80	16	1000	68740370	68756690	12.45976868	0.451	rs3829571	0.0267
17	COG1	15	1000	68700767	68716240	11.46137441	0.493	rs3829571	0.0267
17	FAM104A	14	1000	68715086	68740128	9.74835112	0.507	rs3829571	0.0267
17	CPSF4L	15	1000	68756182	68769614	11.19688234	0.534	rs3829571	0.0267
8	MTUS1	58	1000	17545582	17702666	35.40681281	0.792	rs3739407	0.02672
9	SLC24A2	9	1000	19505977	19776926	11.23598581	0.272	rs2208553	0.02676
17	YPEL2	16	1000	54763834	54833877	23.40960545	0.182	rs1868916	0.02677
14	ZBTB1	10	1000	64041044	64070161	15.58379823	0.194	rs10498515	0.02686
14	HSPA2	7	1000	64076938	64079707	8.123538574	0.316	rs10498515	0.02686
1	C1orf127	6	1000	10929119	10946845	8.42057248	0.225	rs744921	0.0269
22	ADRBK2	11	1000	24290860	24455258	12.41424896	0.346	rs133860	0.0269
22	MYO18B	18	1000	24468119	24757007	15.90270145	0.522	rs133860	0.0269
5	RICTOR	18	1000	38973779	39110258	17.37292665	0.394	rs418142	0.02691
18	LPIN2	19	1000	2906991	3001945	31.6792723	0.115	rs4798055	0.02701
17	ABCA5	13	1000	64754385	64834885	22.31907991	0.123	rs8066449	0.02701
18	MYOM1	28	1000	3056804	3210106	29.03563902	0.392	rs4798055	0.02701
10	ZMYND17	4	1.00E+05	74853342	74863325	14.85023502	0.02855	rs3763679	0.02702
3	HYAL2	4	1.00E+05	50330243	50335146	12.00536352	0.04445	rs13100173	0.02702
3	TUSC2	4	1.00E+05	50337344	50340672	12.00536352	0.04458	rs13100173	0.02702
11	USP47	41	1000	11819545	11937448	42.86775791	0.383	rs10734190	0.02707
1	FCGR2B	18	1000	159899563	159914575	18.86147727	0.381	rs1538972	0.02711
12	SOAT2	5	1000	51783540	51804590	8.107316789	0.16	rs10431493	0.02715
12	IGFBP6	5	1000	51777702	51782395	4.975450631	0.415	rs10431493	0.02715
12	TENC1	10	1000	51727076	51744429	8.42922967	0.483	rs10431493	0.02715
12	EIF4B	10	1000	51686328	51722260	8.480592682	0.487	rs10431493	0.02715
12	SPRYD3	7	1000	51744664	51759405	4.979602637	0.586	rs10431493	0.02715
7	GPR37	6	1.00E+05	124173349	124192917	20.90500305	0.0269	rs4731214	0.02716
18	ZNF397	6	1.00E+05	31075016	31092357	14.37634858	0.07193	rs13298	0.02717
18	ZNF397OS	9	1.00E+05	31086816	31124170	20.90573816	0.07388	rs13298	0.02717
18	ZNF271	9	1.00E+05	31124264	31144728	20.90573816	0.07487	rs13298	0.02717
12	TSPAN11	11	1000	30971104	31036722	21.64699916	0.102	rs1009290	0.02717
11	ADM	7	1000	10283217	10285499	12.49845258	0.156	rs7115944	0.02717
19	ZNF576	14	1000	48792383	48795996	10.76071289	0.532	rs939461	0.02717
19	IRGQ	15	1000	48787865	48791516	10.85235487	0.565	rs939461	0.02717
19	ZNF428	16	1000	48803215	48815846	10.09506905	0.694	rs939461	0.02717
11	SBF2	44	1000	9756789	10272330	26.62097677	0.739	rs7115944	0.02717
22	HIRA	14	1.00E+05	17698223	17799219	36.92054122	0.0452	rs982520	0.02719
22	CLTCL1	22	1000	17546986	17659239	21.12605983	0.426	rs982520	0.02719
6	HSP90AB1	19	1.00E+05	44322826	44329592	38.02123168	0.05866	rs2396243	0.02724
6	SLC35B2	18	1.00E+05	44329815	44333261	35.27280206	0.0652	rs2396243	0.02724
6	NFKBIE	23	1.00E+05	44333880	44341503	41.42675351	0.08845	rs2396243	0.02724
17	NF1	15	1000	26446120	26728821	36.72252083	0.101	rs1048317	0.02725
12	SLC6A15	6	1000	83777397	83830705	10.90688136	0.139	rs1452232	0.02726
22	PARVG	25	1000	42908189	42933868	28.69901706	0.321	rs2267615	0.02726
22	PARVB	42	1000	42726505	42896436	45.10613097	0.345	rs2267615	0.02726
2	COL4A3	16	1000	227737524	227887751	18.228892	0.312	rs7560053	0.02727
2	MFF	17	1000	227900471	227930793	15.90156925	0.464	rs7560053	0.02727
2	TM4SF20	19	1000	227935117	227952266	13.84994258	0.642	rs7560053	0.02727
7	UBE2D4	17	1000	43932571	43959688	25.14956762	0.193	rs2528381	0.02728
7	URG4	18	1000	43882025	43932521	25.42080938	0.224	rs2528381	0.02728
22	CERK	16	1000	45458970	45512816	19.27642676	0.263	rs5767353	0.02729
2	KIF3C	10	1000	26002958	26058947	12.03664648	0.287	rs10469884	0.02731
18	FHOD3	68	1000	32131699	32614016	48.78531625	0.756	rs8094794	0.02734
3	SUMF1	32	1000	4377829	4483954	48.81685078	0.133	rs793396	0.02736
1	CD84	16	1.00E+05	158782410	158815875	33.45191241	0.08918	rs1055880	0.02737
1	SLAMF6	20	1000	158721443	158759666	34.82475054	0.12	rs1055880	0.02737
17	MED1	3	1.00E+05	34814063	34861053	8.407465339	0.06212	rs4611492	0.02738
19	ZFR2	12	1000	3755021	3820027	19.83067794	0.116	rs10401421	0.02738
19	ATCAY	14	1000	3831617	3879080	21.9122656	0.121	rs10401421	0.02738
17	CRKRS	4	1000	34871264	34944326	5.163979886	0.259	rs4611492	0.02738
11	MMP3	19	1000	102211737	102219552	24.1132246	0.262	rs3025066	0.02738
19	MATK	13	1000	3728966	3752810	16.07097972	0.263	rs10401421	0.02738
11	MMP12	14	1000	102238673	102250922	14.95453173	0.373	rs3025066	0.02738
17	SCARF1	11	1.00E+05	1483901	1495791	19.69982433	0.09802	rs3809800	0.0274
17	PRPF8	12	1000	1500672	1534926	18.56433582	0.148	rs3809800	0.0274
17	RILP	9	1000	1496194	1500142	14.93591064	0.158	rs3809800	0.0274
17	SLC43A2	18	1000	1424445	1478880	25.36938762	0.186	rs3809800	0.0274
20	SOX12	15	1000	254238	258867	19.57363423	0.25	rs6075996	0.02743
20	ZCCHC3	10	1000	226203	228963	10.21418264	0.383	rs6075996	0.02743
20	NRSN2	18	1000	277892	283506	18.4333401	0.391	rs6075996	0.02743
20	DEFB132	11	1000	186376	189735	9.120927719	0.484	rs6075996	0.02743
20	C20orf96	13	1000	199523	219390	10.57973796	0.539	rs6075996	0.02743
6	EPHA7	3	1.00E+05	94007859	94185993	10.10113386	0.0395	rs646966	0.02745
17	UBE2O	13	1000	71897207	71960883	19.50720131	0.153	rs9914387	0.02751
17	SPHK1	8	1000	71892296	71895536	13.37948424	0.159	rs9914387	0.02751
14	OR11H4	10	1000	19780790	19781765	15.06946032	0.168	rs17103329	0.02751
14	OR11H6	16	1000	19761708	19762701	20.22681688	0.261	rs17103329	0.02751
14	OR11G2	14	1000	19735334	19736372	13.66840055	0.408	rs17103329	0.02751
6	F13A1	14	1000	6089309	6265923	9.385469301	0.68	rs9328354	0.02751
2	ARL6IP2	12	1000	38376627	38457919	14.01909465	0.293	rs13392984	0.02752
